doi,openalex_id,workflow_name,workflow_run_id,workflow_run_url,run_number,zenodo_record_id,zenodo_record_url,zenodo_version_doi,zenodo_concept_doi,zenodo_archive_filename,status,notes
10.3390/biology11010130,W4205942496,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W4205942496.tei.xml
10.3389/fmicb.2020.01430,W3037796174,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W3037796174.tei.xml
10.1016/j.aquaculture.2004.05.036,W2170327823,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W2170327823.tei.xml
10.3354/aei00447,W4312197850,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W4312197850.tei.xml
10.1016/j.marpolbul.2017.07.049,W2738893930,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W2738893930.tei.xml
10.1016/s0044-8486(03)00473-3,W2101517588,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W2101517588.tei.xml
10.1006/jmsc.2000.1042,W2160899588,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W2160899588.tei.xml
10.1186/s12864-019-5869-9,W2949643862,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W2949643862.tei.xml
10.3389/fendo.2022.826920,W4220758511,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W4220758511.tei.xml
10.3354/dao067061,W1988675544,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W1988675544.tei.xml
10.1371/journal.pone.0120173,W2143482490,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W2143482490.tei.xml
10.1016/j.aquaculture.2022.738063,W4212893293,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W4212893293.tei.xml
10.3354/aei00425,W3215536485,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W3215536485.tei.xml
10.1139/cjfas-2021-0326,W4307888160,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W4307888160.tei.xml
10.1007/s10499-021-00694-6,W3152378151,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W3152378151.tei.xml
10.1016/j.marpol.2018.11.040,W2905286422,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W2905286422.tei.xml
10.3389/fmars.2020.00176,W3014013243,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W3014013243.tei.xml
10.3354/dao057237,W1978855689,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W1978855689.tei.xml
10.1016/j.aquaculture.2021.737313,W3194589669,OpenAlex full-text download,32954157932,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/32954157932,,22109515,https://zenodo.org/deposit/22109515,,,LivingEvidenceMap_fulltext_batch_006_run-32954157932.zip,deposited,OpenAlex batch 6; grobid_xml; source file W3194589669.tei.xml
10.1111/lre.12063,W2099918330,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2099918330.tei.xml
10.15381/rivep.v29i3.14841,W2890633670,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2890633670.tei.xml
10.3390/app12178773,W4294344068,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4294344068.tei.xml
10.7589/jwd-d-22-00128,W4387326742,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4387326742.tei.xml
10.3390/oceans4020014,W4380988983,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4380988983.tei.xml
10.1016/j.aquaeng.2008.12.002,W2035215948,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2035215948.tei.xml
10.1007/s10499-021-00747-w,W3193956437,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3193956437.tei.xml
10.1186/s12711-019-0468-4,W2948382319,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2948382319.tei.xml
10.17630/sta/31,W3160733573,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3160733573.tei.xml
10.3389/fgene.2022.896774,W4293194829,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4293194829.tei.xml
10.1016/j.aquaculture.2021.737382,W3194507274,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3194507274.tei.xml
10.3354/dao02065,W2040310538,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2040310538.tei.xml
10.1016/j.jenvman.2023.117445,W4320081377,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4320081377.tei.xml
10.1016/j.aquaeng.2012.11.008,W2119173231,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2119173231.tei.xml
10.3354/dao02331,W2329605485,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2329605485.tei.xml
10.1186/2041-2223-1-12,W2118347275,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2118347275.tei.xml
10.1016/j.fsi.2020.05.014,W3024780560,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3024780560.tei.xml
10.3390/vaccines9080819,W3183791732,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3183791732.tei.xml
10.1111/1462-2920.15593,W3160922946,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3160922946.tei.xml
10.1016/s1054-3139(97)80003-3,W2155260677,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2155260677.tei.xml
10.15406/jamb.2021.10.00313,W3182007791,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3182007791.tei.xml
10.1016/j.aquaculture.2019.734832,W2992508058,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2992508058.tei.xml
10.1016/j.aquaculture.2008.11.037,W2071593460,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2071593460.tei.xml
10.1016/j.aquaeng.2012.08.001,W2094326062,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2094326062.tei.xml
10.1016/j.aquaeng.2011.08.005,W2059177982,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2059177982.tei.xml
10.1016/j.aquaeng.2011.04.001,W2121105589,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2121105589.tei.xml
10.1016/j.aquaeng.2014.01.003,W2020778306,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2020778306.tei.xml
10.1111/jwas.12452,W2743891202,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2743891202.tei.xml
10.4172/2155-9546.1000238,W2182452383,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2182452383.tei.xml
10.1080/10454438.2023.2259892,W4387080388,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W4387080388.tei.xml
10.1016/j.aquaculture.2020.736208,W3110104297,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3110104297.tei.xml
10.1016/j.aquaeng.2021.102201,W3202613075,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W3202613075.tei.xml
10.3354/dao02278,W2324854903,OpenAlex full-text download,33108396888,https://github.com/thesalmonandthetomato/LivingEvidenceMap/actions/runs/33108396888,,22133417,https://zenodo.org/deposit/22133417,,,LivingEvidenceMap_fulltext_batch_007_run-33108396888.zip,deposited,OpenAlex batch 7; grobid_xml; source file W2324854903.tei.xml
